Date,Prices
1989-12-04,1842229.16
1989-12-05,1812249.26
1989-12-06,1801898.72
1989-12-07,1817140.22
1989-12-08,1826915.21
1989-12-11,1862927.69
1989-12-12,1846662.71
1989-12-13,1845333.68
1989-12-14,1822941.48
1989-12-15,1833295.65
1989-12-18,1832034.43
1989-12-19,1856961.16
1989-12-20,1854063.37
1989-12-21,1845823.83
1989-12-22,1857332.44
1989-12-25,1857332.44
1989-12-26,1857332.44
1989-12-27,1819694.56
1989-12-28,1799813.99
1989-12-29,1800931.67
1990-01-01,1800931.67
1990-01-02,1803297.38
1990-01-03,1787436.72
1990-01-04,1772211.0
1990-01-05,1801360.4
1990-01-08,1811890.83
1990-01-09,1806196.47
1990-01-10,1822126.27
1990-01-11,1841579.45
1990-01-12,1845092.82
1990-01-15,1878073.53
1990-01-16,1873079.45
1990-01-17,1869185.44
1990-01-18,1888572.16
1990-01-19,1864606.55
1990-01-22,1860988.49
1990-01-23,1861086.73
1990-01-24,1909960.2
1990-01-25,1885099.45
1990-01-26,1896329.77
1990-01-29,1885499.6
1990-01-30,1877761.83
1990-01-31,1867170.03
1990-02-01,1867762.96
1990-02-02,1878539.41
1990-02-05,1880149.43
1990-02-06,1883713.63
1990-02-07,1897562.9
1990-02-08,1885683.46
1990-02-09,1881246.55
1990-02-12,1881492.34
1990-02-13,1883449.12
1990-02-14,1861850.46
1990-02-15,1870323.11
1990-02-16,1877104.84
1990-02-19,1876276.5
1990-02-20,1888111.78
1990-02-21,1878906.08
1990-02-22,1867836.26
1990-02-23,1863982.99
1990-02-26,1866701.22
1990-02-27,1850550.2
1990-02-28,1853648.09
1990-03-01,1874226.37
1990-03-02,1884871.17
1990-03-05,1820488.44
1990-03-06,1817994.51
1990-03-07,1808297.89
1990-03-08,1805345.48
1990-03-09,1825714.44
1990-03-12,1803385.45
1990-03-13,1797120.81
1990-03-14,1784820.44
1990-03-15,1787752.23
1990-03-16,1785723.94
1990-03-19,1812817.35
1990-03-20,1802891.99
1990-03-21,1786679.67
1990-03-22,1778870.3
1990-03-23,1782338.16
1990-03-26,1664062.05
1990-03-27,1641743.21
1990-03-28,1644390.15
1990-03-29,1650253.23
1990-03-30,1622520.2
1990-04-02,1653226.06
1990-04-03,1678213.9
1990-04-04,1668229.09
1990-04-05,1687239.9
1990-04-06,1686687.29
1990-04-09,1697929.75
1990-04-10,1695824.66
1990-04-11,1683906.67
1990-04-12,1690780.84
1990-04-13,1690780.84
1990-04-16,1690780.84
1990-04-17,1691752.68
1990-04-18,1692039.36
1990-04-19,1689848.39
1990-04-20,1699759.14
1990-04-23,1687387.84
1990-04-24,1696428.95
1990-04-25,1670627.14
1990-04-26,1673529.38
1990-04-27,1670974.21
1990-04-30,1651644.8
1990-05-01,1658494.37
1990-05-02,1659947.02
1990-05-03,1654400.27
1990-05-04,1658267.58
1990-05-07,1658267.58
1990-05-08,1645946.86
1990-05-09,1632925.73
1990-05-10,1640622.64
1990-05-11,1624941.13
1990-05-14,1658631.39
1990-05-15,1660103.23
1990-05-16,1666963.16
1990-05-17,1653385.04
1990-05-18,1653385.04
1990-05-21,1680438.67
1990-05-22,1688947.53
1990-05-23,1639281.86
1990-05-24,1651690.13
1990-05-25,1649738.35
1990-05-28,1649738.35
1990-05-29,1653174.0
1990-05-30,1647339.34
1990-05-31,1646877.57
1990-06-01,1641350.59
1990-06-04,1621108.48
1990-06-05,1617671.12
1990-06-06,1619667.64
1990-06-07,1589010.74
1990-06-08,1596416.32
1990-06-11,1594256.49
1990-06-12,1583016.1
1990-06-13,1555088.81
1990-06-14,1536705.21
1990-06-15,1540468.98
1990-06-18,1565206.31
1990-06-19,1556157.96
1990-06-20,1545203.66
1990-06-21,1556546.21
1990-06-22,1543825.88
1990-06-25,1580844.21
1990-06-26,1567093.67
1990-06-27,1566606.6
1990-06-28,1576692.68
1990-06-29,1571727.93
1990-07-02,1577749.31
1990-07-03,1583688.12
1990-07-04,1580987.53
1990-07-05,1572741.63
1990-07-06,1573776.67
1990-07-09,1625616.1
1990-07-10,1588614.22
1990-07-11,1603630.5
1990-07-12,1594293.64
1990-07-13,1640732.2
1990-07-16,1631000.64
1990-07-17,1612401.9
1990-07-18,1599089.08
1990-07-19,1616431.33
1990-07-20,1611518.45
1990-07-23,1645640.61
1990-07-24,1653696.96
1990-07-25,1682926.02
1990-07-26,1664866.45
1990-07-27,1636881.94
1990-07-30,1652401.44
1990-07-31,1660937.82
1990-08-01,1658034.31
1990-08-02,1707595.03
1990-08-03,1692649.27
1990-08-06,1723800.87
1990-08-07,1723706.81
1990-08-08,1741119.08
1990-08-09,1730349.1
1990-08-10,1757694.83
1990-08-13,1820797.82
1990-08-14,1843927.93
1990-08-15,1778651.11
1990-08-16,1798821.61
1990-08-17,1814500.22
1990-08-20,1832009.75
1990-08-21,1857255.02
1990-08-22,1828882.02
1990-08-23,1822991.48
1990-08-24,1819303.04
1990-08-27,1819303.04
1990-08-28,1719321.72
1990-08-29,1703140.28
1990-08-30,1748857.72
1990-08-31,1767463.94
1990-09-03,1740841.23
1990-09-04,1713099.35
1990-09-05,1700805.76
1990-09-06,1711771.61
1990-09-07,1711515.22
1990-09-10,1739566.65
1990-09-11,1719363.24
1990-09-12,1715006.74
1990-09-13,1709844.59
1990-09-14,1709972.73
1990-09-17,1756443.31
1990-09-18,1726590.97
1990-09-19,1760011.85
1990-09-20,1777145.14
1990-09-21,1810702.91
1990-09-24,1759689.66
1990-09-25,1817844.95
1990-09-26,1825275.81
1990-09-27,1823115.72
1990-09-28,1841723.47
1990-10-01,2084982.94
1990-10-02,2041608.66
1990-10-03,2037360.07
1990-10-04,2058126.63
1990-10-05,2018796.98
1990-10-08,2267212.55
1990-10-09,2307273.68
1990-10-10,2279945.65
1990-10-11,2261281.35
1990-10-12,2252419.94
1990-10-15,2357922.81
1990-10-16,2255094.04
1990-10-17,2253611.51
1990-10-18,2275584.8
1990-10-19,2296985.0
1990-10-22,2287854.01
1990-10-23,2317256.18
1990-10-24,2299645.73
1990-10-25,2329474.89
1990-10-26,2318125.8
1990-10-29,2354019.1
1990-10-30,2367316.22
1990-10-31,2408684.44
1990-11-01,2405115.13
1990-11-02,2401623.39
1990-11-05,2354948.23
1990-11-06,2366031.92
1990-11-07,2398257.35
1990-11-08,2407663.13
1990-11-09,2408902.16
1990-11-12,2404520.76
1990-11-13,2419741.39
1990-11-14,2425969.66
1990-11-15,2390514.78
1990-11-16,2372498.01
1990-11-19,2385574.26
1990-11-20,2400078.14
1990-11-21,2384839.75
1990-11-22,2401295.24
1990-11-23,2425891.65
1990-11-26,2459312.93
1990-11-27,2427874.2
1990-11-28,2438551.58
1990-11-29,2473779.98
1990-11-30,2478753.19
1990-12-03,2432241.75
1990-12-04,2403361.38
1990-12-05,2396286.5
1990-12-06,2339202.87
1990-12-07,2329844.15
1990-12-10,2422547.96
1990-12-11,2416131.9
1990-12-12,2402767.35
1990-12-13,2409894.01
1990-12-14,2423275.09
1990-12-17,2435321.43
1990-12-18,2432342.56
1990-12-19,2446435.13
1990-12-20,2520039.88
1990-12-21,2511555.06
1990-12-24,2516768.8
1990-12-25,2516768.8
1990-12-26,2516768.8
1990-12-27,2503346.66
1990-12-28,2482218.9
1990-12-31,2543477.37
1991-01-01,2543477.37
1991-01-02,2536805.11
1991-01-03,2491599.23
1991-01-04,2516146.73
1991-01-07,2540733.08
1991-01-08,2532285.31
1991-01-09,2488623.1
1991-01-10,2537807.69
1991-01-11,2536800.15
1991-01-14,2585349.68
1991-01-15,2585382.82
1991-01-16,2615264.08
1991-01-17,2434582.59
1991-01-18,2406617.81
1991-01-21,2562544.37
1991-01-22,2588141.0
1991-01-23,2561254.1
1991-01-24,2518932.15
1991-01-25,2530599.65
1991-01-28,2544269.09
1991-01-29,2554042.75
1991-01-30,2499080.98
1991-01-31,2486522.0
1991-02-01,2461921.48
1991-02-04,2579146.89
1991-02-05,2567493.36
1991-02-06,2505679.31
1991-02-07,2531355.11
1991-02-08,2586092.8
1991-02-11,2634709.35
1991-02-12,2624338.34
1991-02-13,2642591.7
1991-02-14,2666066.96
1991-02-15,2661658.56
1991-02-18,2637190.02
1991-02-19,2642536.32
1991-02-20,2660682.71
1991-02-21,2629667.33
1991-02-22,2622710.69
1991-02-25,2608471.18
1991-02-26,2623550.16
1991-02-27,2633827.28
1991-02-28,2662609.11
1991-03-01,2711179.7
1991-03-04,2650490.4
1991-03-05,2636651.02
1991-03-06,2665766.65
1991-03-07,2672900.66
1991-03-08,2708301.44
1991-03-11,2667458.55
1991-03-12,2645076.75
1991-03-13,2659933.13
1991-03-14,2650469.35
1991-03-15,2696967.88
1991-03-18,2701594.52
1991-03-19,2754949.4
1991-03-20,2737119.95
1991-03-21,2696693.4
1991-03-22,2707220.98
1991-03-25,2640488.64
1991-03-26,2636700.18
1991-03-27,2639669.15
1991-03-28,2652360.88
1991-03-29,2652360.88
1991-04-01,2652360.88
1991-04-02,2622424.41
1991-04-03,2615663.59
1991-04-04,2604718.96
1991-04-05,2614234.21
1991-04-08,2642103.88
1991-04-09,2632068.57
1991-04-10,2643610.85
1991-04-11,2615798.92
1991-04-12,2636388.49
1991-04-15,2658781.52
1991-04-16,2667649.2
1991-04-17,2673302.84
1991-04-18,2677209.55
1991-04-19,2736536.37
1991-04-22,2713496.9
1991-04-23,2675807.5
1991-04-24,2704928.96
1991-04-25,2692376.77
1991-04-26,2699083.73
1991-04-29,2771210.82
1991-04-30,2746716.8
1991-05-01,2736326.45
1991-05-02,2730959.3
1991-05-03,2863128.14
1991-05-06,2863128.14
1991-05-07,2825028.51
1991-05-08,2835923.11
1991-05-09,2858820.31
1991-05-10,2832683.24
1991-05-13,2800398.06
1991-05-14,2798526.64
1991-05-15,2808213.7
1991-05-16,2772913.6
1991-05-17,2811828.57
1991-05-20,2779212.09
1991-05-21,2761277.34
1991-05-22,2780780.37
1991-05-23,2752806.38
1991-05-24,2826888.78
1991-05-27,2826888.78
1991-05-28,2802215.22
1991-05-29,2868031.95
1991-05-30,2891997.51
1991-05-31,2916526.17
1991-06-03,2859202.53
1991-06-04,2845257.27
1991-06-05,2859526.69
1991-06-06,2889944.17
1991-06-07,2935673.64
1991-06-10,2983399.35
1991-06-11,2990106.07
1991-06-12,3026192.72
1991-06-13,3012608.26
1991-06-14,3001651.87
1991-06-17,2983000.13
1991-06-18,3037201.3
1991-06-19,2976896.24
1991-06-20,2981255.89
1991-06-21,2970308.5
1991-06-24,2945701.39
1991-06-25,2993032.4
1991-06-26,2993612.18
1991-06-27,2994857.3
1991-06-28,3050151.15
1991-07-01,3062269.36
1991-07-02,3072058.39
1991-07-03,3084273.66
1991-07-04,3084273.66
1991-07-05,3068673.19
1991-07-08,3223156.16
1991-07-09,3224909.78
1991-07-10,3241757.42
1991-07-11,3245045.51
1991-07-12,3160519.96
1991-07-15,3182434.14
1991-07-16,3203794.02
1991-07-17,3191952.87
1991-07-18,3164095.48
1991-07-19,3129506.87
1991-07-22,3219695.92
1991-07-23,3192584.59
1991-07-24,3164451.86
1991-07-25,3190594.54
1991-07-26,3159222.16
1991-07-29,3239817.56
1991-07-30,3195094.98
1991-07-31,3199789.08
1991-08-01,3225695.21
1991-08-02,3135715.26
1991-08-05,3116694.45
1991-08-06,3125307.64
1991-08-07,3119910.56
1991-08-08,3155441.65
1991-08-09,3165398.76
1991-08-12,3203056.11
1991-08-13,3199958.82
1991-08-14,3201840.61
1991-08-15,3223380.38
1991-08-16,3268326.23
1991-08-19,3218789.21
1991-08-20,3137452.84
1991-08-21,3087085.22
1991-08-22,3050743.19
1991-08-23,3073720.4
1991-08-26,3219238.04
1991-08-27,3203862.76
1991-08-28,3192155.14
1991-08-29,3178880.4
1991-08-30,3144969.14
1991-09-02,3135960.59
1991-09-03,3117600.69
1991-09-04,3126023.55
1991-09-05,3116205.67
1991-09-06,3112841.86
1991-09-09,3281645.07
1991-09-10,3292412.07
1991-09-11,3240462.82
1991-09-12,3233445.56
1991-09-13,3218950.64
1991-09-16,3247143.55
1991-09-17,3248591.26
1991-09-18,3289531.61
1991-09-19,3298082.0
1991-09-20,3299988.3
1991-09-23,3302307.73
1991-09-24,3337503.68
1991-09-25,3355602.7
1991-09-26,3348481.26
1991-09-27,3307069.06
1991-09-30,3739925.1
1991-10-01,3740583.89
1991-10-02,3753655.95
1991-10-03,3765313.08
1991-10-04,3784904.54
1991-10-07,3882037.52
1991-10-08,3906643.59
1991-10-09,3901502.33
1991-10-10,3925109.5
1991-10-11,3896916.86
1991-10-14,3936107.75
1991-10-15,3967416.62
1991-10-16,3935512.52
1991-10-17,3955981.81
1991-10-18,3936964.73
1991-10-21,4105837.23
1991-10-22,4100209.85
1991-10-23,4123552.09
1991-10-24,4089703.54
1991-10-25,4103431.78
1991-10-28,4030758.76
1991-10-29,3974065.03
1991-10-30,3948755.87
1991-10-31,3929005.04
1991-11-01,3916569.45
1991-11-04,4415379.22
1991-11-05,4444061.87
1991-11-06,4414771.3
1991-11-07,4391208.05
1991-11-08,4404789.64
1991-11-11,4172435.71
1991-11-12,4162440.26
1991-11-13,4188282.35
1991-11-14,4169469.44
1991-11-15,4180676.03
1991-11-18,4671113.91
1991-11-19,4684553.28
1991-11-20,4680688.87
1991-11-21,4698708.36
1991-11-22,4744471.15
1991-11-25,4626420.73
1991-11-26,4597085.26
1991-11-27,4685986.87
1991-11-28,4669936.66
1991-11-29,4681072.28
1991-12-02,4749687.63
1991-12-03,4666759.23
1991-12-04,4717686.61
1991-12-05,4658688.04
1991-12-06,4652905.93
1991-12-09,4815399.21
1991-12-10,4777004.38
1991-12-11,4751635.75
1991-12-12,4663458.99
1991-12-13,4637111.2
1991-12-16,4669286.67
1991-12-17,4642627.48
1991-12-18,4637655.47
1991-12-19,4629053.21
1991-12-20,4555472.54
1991-12-23,4526763.83
1991-12-24,4530490.19
1991-12-25,4530490.19
1991-12-26,4530490.19
1991-12-27,4450033.44
1991-12-30,4592757.69
1991-12-31,4586186.24
1992-01-01,4586186.24
1992-01-02,4562277.35
1992-01-03,4641778.61
1992-01-06,4553083.41
1992-01-07,4521361.48
1992-01-08,4534204.31
1992-01-09,4654650.59
1992-01-10,4829857.98
1992-01-13,4260943.91
1992-01-14,4284660.88
1992-01-15,4395383.68
1992-01-16,4398946.85
1992-01-17,4348940.53
1992-01-20,4341038.67
1992-01-21,4292392.66
1992-01-22,4278614.97
1992-01-23,4286113.19
1992-01-24,4240158.45
1992-01-27,4224448.72
1992-01-28,4182092.36
1992-01-29,4139714.74
1992-01-30,4228023.75
1992-01-31,4169040.58
1992-02-03,4184961.78
1992-02-04,4179101.35
1992-02-05,4143035.41
1992-02-06,4141709.32
1992-02-07,4096139.51
1992-02-10,3731984.77
1992-02-11,3797139.07
1992-02-12,3837628.02
1992-02-13,3866877.95
1992-02-14,3847347.9
1992-02-17,3838128.02
1992-02-18,3871532.88
1992-02-19,3874818.13
1992-02-20,3879223.19
1992-02-21,3867196.44
1992-02-24,3930121.75
1992-02-25,3916692.94
1992-02-26,3920567.79
1992-02-27,3957519.18
1992-02-28,3945745.23
1992-03-02,3956700.93
1992-03-03,4002198.28
1992-03-04,4026717.43
1992-03-05,4040251.87
1992-03-06,4029783.42
1992-03-09,3961251.24
1992-03-10,3973436.39
1992-03-11,3958931.95
1992-03-12,3981126.24
1992-03-13,3967830.36
1992-03-16,3922084.16
1992-03-17,3840526.48
1992-03-18,3853030.04
1992-03-19,3871652.87
1992-03-20,3894491.95
1992-03-23,3756295.43
1992-03-24,3740954.85
1992-03-25,3747404.01
1992-03-26,3757599.64
1992-03-27,3724112.41
1992-03-30,3820531.54
1992-03-31,3793965.16
1992-04-01,3844977.77
1992-04-02,3792658.81
1992-04-03,3764395.22
1992-04-06,3866419.37
1992-04-07,3864032.26
1992-04-08,3849773.84
1992-04-09,3822364.34
1992-04-10,3866798.66
1992-04-13,3898900.05
1992-04-14,3842880.62
1992-04-15,3887665.05
1992-04-16,3847996.91
1992-04-17,3847996.91
1992-04-20,3847996.91
1992-04-21,3865175.63
1992-04-22,3830021.93
1992-04-23,3830212.1
1992-04-24,3793101.74
1992-04-27,3789070.43
1992-04-28,3817379.26
1992-04-29,3815151.06
1992-04-30,3813916.97
1992-05-01,3785345.19
1992-05-04,3785345.19
1992-05-05,3778876.9
1992-05-06,3753049.1
1992-05-07,3741632.39
1992-05-08,3771036.05
1992-05-11,3772198.03
1992-05-12,3722662.24
1992-05-13,3720057.13
1992-05-14,3721478.23
1992-05-15,3749820.76
1992-05-18,3807920.49
1992-05-19,3807403.2
1992-05-20,3797389.0
1992-05-21,3826914.23
1992-05-22,3797984.82
1992-05-25,3797984.82
1992-05-26,3771613.18
1992-05-27,3836651.08
1992-05-28,3805769.12
1992-05-29,3765644.78
1992-06-01,3807228.88
1992-06-02,3827332.17
1992-06-03,3855449.22
1992-06-04,3819511.16
1992-06-05,3803190.67
1992-06-08,3803102.06
1992-06-09,3795066.83
1992-06-10,3792344.89
1992-06-11,3773360.21
1992-06-12,3776147.89
1992-06-15,3857035.04
1992-06-16,3845844.33
1992-06-17,3855389.81
1992-06-18,3822189.06
1992-06-19,3860361.34
1992-06-22,3833939.31
1992-06-23,3844359.21
1992-06-24,3798036.14
1992-06-25,3783045.63
1992-06-26,3783150.77
1992-06-29,3833413.59
1992-06-30,3855172.05
1992-07-01,3842727.3
1992-07-02,3813535.47
1992-07-03,3870828.27
1992-07-06,3881918.67
1992-07-07,3838563.57
1992-07-08,3874969.2
1992-07-09,3916885.54
1992-07-10,3882069.2
1992-07-13,3885167.97
1992-07-14,3926549.53
1992-07-15,3918925.81
1992-07-16,3919986.69
1992-07-17,3934662.76
1992-07-20,4084528.2
1992-07-21,4090079.01
1992-07-22,4109341.73
1992-07-23,4096411.77
1992-07-24,4103712.79
1992-07-27,4013778.0
1992-07-28,4000071.96
1992-07-29,4008399.52
1992-07-30,3988013.62
1992-07-31,3998228.22
1992-08-03,3911720.14
1992-08-04,3900860.94
1992-08-05,3896526.98
1992-08-06,3883803.68
1992-08-07,3854850.67
1992-08-10,3866351.63
1992-08-11,3853070.7
1992-08-12,3825188.55
1992-08-13,3713662.33
1992-08-14,3724976.78
1992-08-17,3720986.71
1992-08-18,3699925.61
1992-08-19,3710269.3
1992-08-20,3694400.0
1992-08-21,3674456.93
1992-08-24,3685239.48
1992-08-25,3682012.3
1992-08-26,3658083.69
1992-08-27,3680155.79
1992-08-28,3695804.22
1992-08-31,3695804.22
1992-09-01,3686381.32
1992-09-02,3660066.45
1992-09-03,3679589.37
1992-09-04,3692929.76
1992-09-07,3734025.69
1992-09-08,3704322.91
1992-09-09,3773549.48
1992-09-10,3756014.21
1992-09-11,3834104.71
1992-09-14,3780134.93
1992-09-15,3818690.29
1992-09-16,3981625.4
1992-09-17,4041735.86
1992-09-18,4122720.14
1992-09-21,3811856.61
1992-09-22,3819096.02
1992-09-23,3810366.83
1992-09-24,3808141.24
1992-09-25,3811733.37
1992-09-28,3784430.28
1992-09-29,3694635.08
1992-09-30,3685588.86
1992-10-01,3776220.65
1992-10-02,3793200.05
1992-10-05,3802827.05
1992-10-06,3784813.02
1992-10-07,3772180.47
1992-10-08,3836274.65
1992-10-09,3829628.02
1992-10-12,3758966.3
1992-10-13,3703074.5
1992-10-14,3719320.16
1992-10-15,3716148.13
1992-10-16,3814834.31
1992-10-19,3711498.48
1992-10-20,3736131.05
1992-10-21,3764327.66
1992-10-22,3736082.23
1992-10-23,3754122.95
1992-10-26,3700398.71
1992-10-27,3684293.08
1992-10-28,3687253.24
1992-10-29,3719106.15
1992-10-30,3734205.32
1992-11-02,3720202.1
1992-11-03,3670793.61
1992-11-04,3650329.45
1992-11-05,3688659.6
1992-11-06,3680683.69
1992-11-09,3648198.12
1992-11-10,3625011.57
1992-11-11,3605219.98
1992-11-12,3631207.83
1992-11-13,3585385.3
1992-11-16,3629759.99
1992-11-17,3616665.1
1992-11-18,3622936.05
1992-11-19,3586633.63
1992-11-20,3634946.38
1992-11-23,3593959.12
1992-11-24,3596648.81
1992-11-25,3583026.28
1992-11-26,3592673.14
1992-11-27,3610603.27
1992-11-30,3587429.89
1992-12-01,3538483.09
1992-12-02,3521557.73
1992-12-03,3476942.01
1992-12-04,3500682.46
1992-12-07,3566782.6
1992-12-08,3552457.4
1992-12-09,3595829.16
1992-12-10,3626874.61
1992-12-11,3638584.0
1992-12-14,3606010.82
1992-12-15,3595889.29
1992-12-16,3600988.99
1992-12-17,3623444.39
1992-12-18,3624220.32
1992-12-21,3580550.56
1992-12-22,3625706.16
1992-12-23,3659793.17
1992-12-24,3567679.31
1992-12-25,3567679.31
1992-12-28,3567679.31
1992-12-29,3606953.15
1992-12-30,3613675.32
1992-12-31,3611720.35
1993-01-01,3611720.35
1993-01-04,3586915.67
1993-01-05,3490834.04
1993-01-06,3509404.9
1993-01-07,3518307.34
1993-01-08,3504081.17
1993-01-11,3501319.64
1993-01-12,3540613.87
1993-01-13,3524014.1
1993-01-14,3529676.17
1993-01-15,3547517.41
1993-01-18,3290131.09
1993-01-19,3304312.87
1993-01-20,3320394.22
1993-01-21,3378384.6
1993-01-22,3331925.87
1993-01-25,3399178.5
1993-01-26,3472409.12
1993-01-27,3523088.49
1993-01-28,3511525.83
1993-01-29,3586616.5
1993-02-01,3459823.25
1993-02-02,3476716.54
1993-02-03,3490390.49
1993-02-04,3461705.92
1993-02-05,3454286.75
1993-02-08,3430351.92
1993-02-09,3452989.22
1993-02-10,3479228.72
1993-02-11,3524126.52
1993-02-12,3496700.94
1993-02-15,3421423.06
1993-02-16,3358321.89
1993-02-17,3378212.04
1993-02-18,3368072.06
1993-02-19,3359318.03
1993-02-22,3467527.89
1993-02-23,3456972.13
1993-02-24,3513095.56
1993-02-25,3527081.62
1993-02-26,3522924.45
1993-03-01,3440547.5
1993-03-02,3427124.46
1993-03-03,3427738.35
1993-03-04,3402750.22
1993-03-05,3439312.23
1993-03-08,3435025.94
1993-03-09,3454348.72
1993-03-10,3451376.67
1993-03-11,3450210.83
1993-03-12,3457287.74
1993-03-15,3431449.82
1993-03-16,3416901.23
1993-03-17,3400189.63
1993-03-18,3360125.8
1993-03-19,3341520.97
1993-03-22,3479791.94
1993-03-23,3483002.96
1993-03-24,3475905.48
1993-03-25,3512842.73
1993-03-26,3473839.34
1993-03-29,3479538.23
1993-03-30,3498471.39
1993-03-31,3509393.16
1993-04-01,3448520.67
1993-04-02,3505347.77
1993-04-05,3565573.59
1993-04-06,3563630.05
1993-04-07,3542749.39
1993-04-08,3552939.64
1993-04-09,3552939.64
1993-04-12,3552939.64
1993-04-13,3467218.83
1993-04-14,3497760.33
1993-04-15,3508219.26
1993-04-16,3553127.44
1993-04-19,3551600.05
1993-04-20,3548971.39
1993-04-21,3552245.08
1993-04-22,3528977.38
1993-04-23,3525724.28
1993-04-26,3683383.47
1993-04-27,3734240.7
1993-04-28,3731542.56
1993-04-29,3795710.25
1993-04-30,3752160.85
1993-05-03,3752160.85
1993-05-04,3768151.29
1993-05-05,3752826.39
1993-05-06,3762470.08
1993-05-07,3771625.46
1993-05-10,3799794.81
1993-05-11,3767174.11
1993-05-12,3797117.44
1993-05-13,3932766.71
1993-05-14,3912281.96
1993-05-17,3910930.22
1993-05-18,3899386.18
1993-05-19,4022612.93
1993-05-20,3900598.61
1993-05-21,3931502.13
1993-05-24,3990660.84
1993-05-25,3952933.23
1993-05-26,3913906.39
1993-05-27,3892595.37
1993-05-28,3985904.91
1993-05-31,3985904.91
1993-06-01,4020107.5
1993-06-02,3947249.6
1993-06-03,4012128.57
1993-06-04,4100441.06
1993-06-07,3924238.52
1993-06-08,3961739.47
1993-06-09,3930679.89
1993-06-10,3912176.25
1993-06-11,3892064.06
1993-06-14,3837471.57
1993-06-15,3876269.88
1993-06-16,3951111.92
1993-06-17,3936583.48
1993-06-18,4003546.35
1993-06-21,3900391.68
1993-06-22,3907444.54
1993-06-23,3903960.69
1993-06-24,3987111.74
1993-06-25,3984788.77
1993-06-28,3954706.26
1993-06-29,3925778.03
1993-06-30,3986029.79
1993-07-01,3952133.98
1993-07-02,4049705.93
1993-07-05,4095958.92
1993-07-06,4142869.49
1993-07-07,4235858.03
1993-07-08,4220950.63
1993-07-09,4238195.8
1993-07-12,4166105.72
1993-07-13,4112912.83
1993-07-14,4108590.15
1993-07-15,4130744.39
1993-07-16,4148478.15
1993-07-19,4157781.09
1993-07-20,4121100.99
1993-07-21,4088849.34
1993-07-22,4073513.14
1993-07-23,4125050.84
1993-07-26,4226674.73
1993-07-27,4267239.38
1993-07-28,4268782.35
1993-07-29,4295276.09
1993-07-30,4384188.77
1993-08-02,4273384.94
1993-08-03,4211482.22
1993-08-04,4209800.65
1993-08-05,4081209.21
1993-08-06,3974661.09
1993-08-09,4054458.48
1993-08-10,4078347.68
1993-08-11,4049497.48
1993-08-12,4080431.15
1993-08-13,3995651.61
1993-08-16,3908184.67
1993-08-17,3887213.8
1993-08-18,3845860.38
1993-08-19,3860639.83
1993-08-20,3845043.39
1993-08-23,3998489.08
1993-08-24,4020442.88
1993-08-25,4031256.02
1993-08-26,3965467.77
1993-08-27,3952931.33
1993-08-30,3952931.33
1993-08-31,4012317.11
1993-09-01,3932442.97
1993-09-02,3951617.8
1993-09-03,3817728.09
1993-09-06,3908236.93
1993-09-07,3768584.59
1993-09-08,3741040.68
1993-09-09,3732085.97
1993-09-10,3717867.52
1993-09-13,3726531.28
1993-09-14,3711496.32
1993-09-15,3745820.13
1993-09-16,3841513.23
1993-09-17,3829217.17
1993-09-20,3800533.01
1993-09-21,3831090.96
1993-09-22,3833606.71
1993-09-23,3898910.49
1993-09-24,3917169.87
1993-09-27,3839062.49
1993-09-28,3818009.21
1993-09-29,3800665.47
1993-09-30,3868901.21
1993-10-01,3826986.13
1993-10-04,3753861.3
1993-10-05,3770759.19
1993-10-06,3774480.41
1993-10-07,3794305.64
1993-10-08,3773590.0
1993-10-11,3866511.13
1993-10-12,3855429.98
1993-10-13,3941890.02
1993-10-14,3975840.31
1993-10-15,3948454.01
1993-10-18,3930340.92
1993-10-19,3959108.91
1993-10-20,4030425.42
1993-10-21,4060240.98
1993-10-22,4026594.22
1993-10-25,3996829.18
1993-10-26,3979265.16
1993-10-27,4015745.83
1993-10-28,3949139.82
1993-10-29,3975044.35
1993-11-01,3909388.97
1993-11-02,3902750.27
1993-11-03,3913941.24
1993-11-04,4007618.08
1993-11-05,4050400.1
1993-11-08,4058241.28
1993-11-09,4095216.99
1993-11-10,4062482.66
1993-11-11,4075631.27
1993-11-12,4063260.53
1993-11-15,4048449.2
1993-11-16,4062600.28
1993-11-17,4051111.31
1993-11-18,4105048.38
1993-11-19,4105625.02
1993-11-22,4108430.41
1993-11-23,4069389.21
1993-11-24,4049099.54
1993-11-25,4061184.24
1993-11-26,4083881.79
1993-11-29,4000486.75
1993-11-30,4007217.64
1993-12-01,4041881.29
1993-12-02,4053198.29
1993-12-03,4067386.98
1993-12-06,4055589.61
1993-12-07,4064911.54
1993-12-08,4114875.55
1993-12-09,4115654.63
1993-12-10,4151699.08
1993-12-13,4207265.2
1993-12-14,4221095.54
1993-12-15,4219999.5
1993-12-16,4209866.78
1993-12-17,4183510.73
1993-12-20,4234308.1
1993-12-21,4199968.17
1993-12-22,4163135.96
1993-12-23,4130713.21
1993-12-24,4189308.33
1993-12-27,4189308.33
1993-12-28,4189308.33
1993-12-29,4212798.82
1993-12-30,4317288.71
1993-12-31,4226900.8
1994-01-03,4226900.8
1994-01-04,4258161.35
1994-01-05,4257367.88
1994-01-06,4149494.7
1994-01-07,4213133.03
1994-01-10,4120825.15
1994-01-11,4156695.53
1994-01-12,4135689.09
1994-01-13,4179112.27
1994-01-14,4223537.3
1994-01-17,4248213.83
